MethodKey,Method,ProtocolKey,Protocol,Split,Seed,Scope,Class,Precision,Recall,F1,Support,Predicted_Support
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,503,0.028985507246376812,0.00796812749003984,0.0125,251,69
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,158
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,506,0.7894736842105263,0.37037037037037035,0.5042016806722689,324,152
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,508,0.0,0.0,0.0,98,36
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,510,0.29411764705882354,0.22012578616352202,0.2517985611510791,159,119
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,511,0.1825,0.18575063613231552,0.1841109709962169,393,400
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,512,0.1791277258566978,0.25219298245614036,0.20947176684881602,912,1284
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,513,0.6748466257668712,0.2862098872506505,0.40194884287454324,1153,489
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,515,0.48717948717948717,0.22240802675585283,0.30539609644087257,598,273
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,516,0.0,0.0,0.0,13,138
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,517,0.1449814126394052,0.30708661417322836,0.19696969696969696,127,269
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,518,0.0,0.0,0.0,132,23
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,520,0.8108108108108109,0.4407443682664055,0.5710659898477157,1021,555
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,521,0.0,0.0,0.0,2,188
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,522,0.41875,0.1614457831325301,0.23304347826086957,830,320
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,523,0.5388660483793861,0.8395650230895277,0.6564174237130211,6713,10459
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cafeteria,0.3753280839895013,0.4003733084461036,0.38744637615714606,4286,4572
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cleaning,0.43243243243243246,0.39140103780578206,0.41089494163424123,1349,1221
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,hallway,0.0018552875695732839,0.0034602076124567475,0.0024154589371980675,578,1078
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,kitchen,0.7305754846588307,0.5469089246943206,0.6255391452097765,8751,6551
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,nurse station,0.7848860455817673,0.7602633617350891,0.7723785166240409,7746,7503
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,501,0.1732283464566929,0.21621621621621623,0.1923497267759563,407,508
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,502,0.0,0.0,0.0,389,213
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,503,0.0,0.0,0.0,251,36
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,21
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,506,0.09674502712477397,0.33024691358024694,0.14965034965034965,324,1106
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,508,0.0,0.0,0.0,98,98
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,510,0.2033898305084746,0.22641509433962265,0.21428571428571427,159,177
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,511,0.30578512396694213,0.18829516539440203,0.23307086614173228,393,242
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,512,0.6151603498542274,0.46271929824561403,0.5281602002503129,912,686
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,513,0.5119453924914675,0.13009540329575023,0.2074688796680498,1153,293
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,515,0.4156378600823045,0.1688963210702341,0.24019024970273484,598,243
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,516,0.0,0.0,0.0,13,145
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,517,0.168,0.33070866141732286,0.22281167108753316,127,250
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,518,0.10714285714285714,0.022727272727272728,0.0375,132,28
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,520,0.8118393234672304,0.376101860920666,0.5140562248995983,1021,473
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,521,0.0,0.0,0.0,2,204
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,522,0.5975308641975309,0.29156626506024097,0.39190283400809717,830,405
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,523,0.5487985760901809,0.8267540592879488,0.6596933317484844,6713,10113
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cafeteria,0.36365605371453325,0.391740550629958,0.37717623273054024,4286,4617
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cleaning,0.42770628311884934,0.41882876204596,0.4232209737827715,1349,1321
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,hallway,0.0046641791044776115,0.00865051903114187,0.006060606060606061,578,1072
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,kitchen,0.7400125825731362,0.5376528396754656,0.6228075981203256,8751,6358
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,nurse station,0.790491118077325,0.7813064807642655,0.7858719646799117,7746,7656
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,501,0.16066481994459833,0.14250614250614252,0.15104166666666666,407,361
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,502,0.0,0.0,0.0,389,291
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,503,0.17045454545454544,0.05976095617529881,0.08849557522123894,251,88
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,250
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,506,0.4701195219123506,0.36419753086419754,0.41043478260869565,324,251
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,508,0.0,0.0,0.0,98,167
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,510,0.22018348623853212,0.3018867924528302,0.2546419098143236,159,218
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,511,0.5935828877005348,0.2824427480916031,0.38275862068965516,393,187
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,512,0.22361623616236162,0.33223684210526316,0.26731363034847816,912,1355
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,513,0.4779270633397313,0.21595836947094535,0.2974910394265233,1153,521
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,515,0.6078431372549019,0.2591973244147157,0.3634232121922626,598,255
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,516,0.0,0.0,0.0,13,46
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,517,0.5692307692307692,0.29133858267716534,0.3854166666666667,127,65
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,518,0.08928571428571429,0.03787878787878788,0.05319148936170213,132,56
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,520,0.8409961685823755,0.4299706170421156,0.5690213869086196,1021,522
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,521,0.0,0.0,0.0,2,133
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,522,0.3785594639865997,0.27228915662650605,0.31674842326559216,830,597
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,523,0.5234608343771077,0.8093251899299866,0.6357360168499883,6713,10379
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,cafeteria,0.372995584475947,0.3744750349976668,0.3737338456164862,4286,4303
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,cleaning,0.44654088050314467,0.42105263157894735,0.4334223578786723,1349,1272
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,hallway,0.013157894736842105,0.02422145328719723,0.01705237515225335,578,1064
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,kitchen,0.7347752722810247,0.5473660153125357,0.627373935821873,8751,6519
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,nurse station,0.8,0.7606506584043378,0.7798292634504665,7746,7365
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,501,0.17278617710583152,0.19656019656019655,0.1839080459770115,407,463
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,502,0.0,0.0,0.0,389,184
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,503,0.432258064516129,0.26693227091633465,0.33004926108374383,251,155
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,250
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,506,0.68,0.41975308641975306,0.5190839694656488,324,200
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,508,0.0,0.0,0.0,98,37
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,510,0.27058823529411763,0.2893081761006289,0.2796352583586626,159,170
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,511,0.38953488372093026,0.17048346055979643,0.23716814159292035,393,172
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,512,0.29691358024691356,0.5274122807017544,0.37993680884676145,912,1620
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,513,0.5263157894736842,0.22549869904596703,0.31572556162720095,1153,494
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,515,0.6350148367952523,0.35785953177257523,0.4577540106951872,598,337
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,516,0.0,0.0,0.0,13,10
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,517,0.2191780821917808,0.12598425196850394,0.16,127,73
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,518,0.078125,0.03787878787878788,0.05102040816326531,132,64
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,520,0.7237237237237237,0.4720861900097943,0.5714285714285714,1021,666
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,521,0.0,0.0,0.0,2,66
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,522,0.4400921658986175,0.23012048192771084,0.3022151898734177,830,434
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,523,0.518629751290474,0.823178906599136,0.6363426992169507,6713,10655
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,cafeteria,0.39709200300827274,0.36957536164255717,0.3828398791540786,4286,3989
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,cleaning,0.4161073825503356,0.18383988139362492,0.255012853470437,1349,596
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,hallway,0.020278833967046894,0.02768166089965398,0.023408924652523776,578,789
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,kitchen,0.7494245314041433,0.5208547594560622,0.6145756084406391,8751,6082
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),forward,Strict expanding-forward,POOLED,,pooled,nurse station,0.7334170567416372,0.8293312677510973,0.778430778551954,7746,8759
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,501,0.1157556270096463,0.08845208845208845,0.10027855153203342,407,311
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,502,0.0,0.0,0.0,389,142
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,503,0.5813953488372093,0.199203187250996,0.29673590504451036,251,86
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,270
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,506,0.41964285714285715,0.14506172839506173,0.21559633027522937,324,112
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,508,0.0,0.0,0.0,98,30
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,510,0.28125,0.22641509433962265,0.2508710801393728,159,128
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,511,0.18980169971671387,0.17048346055979643,0.17962466487935658,393,353
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,512,0.21165048543689322,0.35855263157894735,0.2661782661782662,912,1545
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,513,0.593186372745491,0.2567215958369471,0.3583535108958838,1153,499
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,515,0.5319148936170213,0.16722408026755853,0.2544529262086514,598,188
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,516,0.0,0.0,0.0,13,62
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,517,0.36792452830188677,0.30708661417322836,0.33476394849785407,127,106
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,518,0.046153846153846156,0.022727272727272728,0.030456852791878174,132,65
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,520,0.7822736030828517,0.39764936336924583,0.5272727272727272,1021,519
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,521,0.0,0.0,0.0,2,566
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,522,0.5843137254901961,0.17951807228915662,0.2746543778801843,830,255
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,523,0.5319988166847451,0.8036645315060331,0.6402041058502432,6713,10141
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cafeteria,0.40728544968100433,0.4617358842743817,0.4328048113723346,4286,4859
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cleaning,0.35994930291508237,0.42105263157894735,0.38811069354287664,1349,1578
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,hallway,0.0007473841554559044,0.0017301038062283738,0.0010438413361169101,578,1338
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,kitchen,0.7430112800392349,0.5193692149468632,0.6113801452784504,8751,6117
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,nurse station,0.7997140814867763,0.7221791892589724,0.7589715758768062,7746,6995
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,501,0.09480812641083522,0.10319410319410319,0.0988235294117647,407,443
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,502,0.19863013698630136,0.07455012853470437,0.10841121495327102,389,146
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,503,0.0,0.0,0.0,251,10
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,9
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,506,0.66875,0.6604938271604939,0.6645962732919255,324,320
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,508,0.13793103448275862,0.04081632653061224,0.06299212598425197,98,29
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,510,0.05555555555555555,0.031446540880503145,0.040160642570281124,159,90
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,511,0.255050505050505,0.25699745547073793,0.25602027883396705,393,396
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,512,0.2370848708487085,0.5635964912280702,0.33376623376623377,912,2168
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,513,0.6910112359550562,0.10667823070251518,0.18482344102178813,1153,178
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,515,0.6223776223776224,0.1488294314381271,0.24021592442645073,598,143
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,516,0.04938271604938271,0.6153846153846154,0.09142857142857143,13,162
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,517,0.19014084507042253,0.2125984251968504,0.20074349442379183,127,142
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,518,0.012954966070326958,0.4772727272727273,0.025225225225225224,132,4863
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,520,0.8244897959183674,0.395690499510284,0.5347452018530774,1021,490
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,521,0.0,0.0,0.0,2,68
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,522,0.2832618025751073,0.07951807228915662,0.12417685794920037,830,233
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,523,0.4741623407267579,0.5986891106807687,0.5291987622621634,6713,8476
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cafeteria,0.49512605042016805,0.3436770881941204,0.40572923839691505,4286,2975
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,cleaning,0.6254635352286774,0.37509266123054114,0.468952734012975,1349,809
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,hallway,0.030821917808219176,0.031141868512110725,0.03098106712564544,578,584
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,kitchen,0.7234395750332006,0.4980002285453091,0.5899153976311337,8751,6024
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),forward,Strict expanding-forward,POOLED,,pooled,nurse station,0.8032502997202611,0.7784663051897753,0.7906641316462335,7746,7507
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,501,0.10619469026548672,0.11793611793611794,0.11175785797438882,407,452
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,502,0.24096385542168675,0.10282776349614396,0.14414414414414414,389,166
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,503,0.0,0.0,0.0,251,7
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,505,0.0,0.0,0.0,33,0
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,506,0.6147308781869688,0.6697530864197531,0.6410635155096012,324,353
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,508,0.07352941176470588,0.05102040816326531,0.060240963855421686,98,68
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,510,0.0,0.0,0.0,159,0
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,511,0.45614035087719296,0.1984732824427481,0.2765957446808511,393,171
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,512,0.4932821497120921,0.2817982456140351,0.3586880669923238,912,521
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,513,0.46621621621621623,0.0598438855160451,0.10607225211375865,1153,148
rf_lagstack10,Random Forest (10 s causal lag-stack features),forward,Strict expanding-forward,POOLED,,pooled,515,0.6645569620253164,0.17558528428093645,0.2777777777777778,598,158
