MethodKey,Method,ProtocolKey,Protocol,Class,Precision,Precision_SD,Recall,Recall_SD,F1,F1_SD,Support_Mean,Predicted_Support_Mean
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),506,0.6678082191780822,0.0,0.6018518518518519,0.0,0.6331168831168831,0.0,324.0,292.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),508,0.0,0.0,0.0,0.0,0.0,0.0,98.0,39.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),510,0.27218934911242604,0.0,0.2893081761006289,0.0,0.2804878048780488,0.0,159.0,169.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),511,0.4097222222222222,0.0,0.15012722646310434,0.0,0.21973929236499068,0.0,393.0,144.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),512,0.6693163751987281,0.0,0.4616228070175439,0.0,0.5463984425697599,0.0,912.0,629.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),513,0.4575311438278596,0.0,0.35039028620988727,0.0,0.3968565815324165,0.0,1153.0,883.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),515,0.1553398058252427,0.0,0.026755852842809364,0.0,0.0456490727532097,0.0,598.0,103.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),516,0.0,0.0,0.0,0.0,0.0,0.0,13.0,41.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),517,0.12698412698412698,0.0,0.12598425196850394,0.0,0.12648221343873517,0.0,127.0,126.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),518,0.005149330587023687,0.0,0.03787878787878788,0.0,0.009066183136899365,0.0,132.0,971.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),520,0.7542613636363636,0.0,0.5200783545543585,0.0,0.6156521739130435,0.0,1021.0,704.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),521,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),522,0.350253807106599,0.0,0.08313253012048193,0.0,0.13437195715676728,0.0,830.0,197.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),523,0.5170024614823594,0.0,0.8447787874273797,0.0,0.6414432756475512,0.0,6713.0,10969.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),cafeteria,0.4336149668074834,0.0,0.33527764815678957,0.0,0.3781578947368421,0.0,4286.0,3314.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),cleaning,0.4258720930232558,0.0,0.21719792438843588,0.0,0.28767795778105054,0.0,1349.0,688.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),hallway,0.09124087591240876,0.0,0.04325259515570934,0.0,0.05868544600938967,0.0,578.0,274.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),kitchen,0.7627968726950878,0.0,0.5909038966975203,0.0,0.6659368963296844,0.0,8751.0,6779.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),nurse station,0.726097312010888,0.0,0.8264910921766073,0.0,0.7730483608042021,0.0,7746.0,8817.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),501,0.002207505518763797,0.0,0.002457002457002457,0.0,0.002325581395348837,0.0,407.0,453.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),502,0.0,0.0,0.0,0.0,0.0,0.0,389.0,222.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),503,0.023529411764705882,0.0,0.00796812749003984,0.0,0.011904761904761904,0.0,251.0,85.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),505,0.0,0.0,0.0,0.0,0.0,0.0,33.0,221.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),506,0.5144508670520231,0.0,0.27469135802469136,0.0,0.358148893360161,0.0,324.0,173.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),508,0.0,0.0,0.0,0.0,0.0,0.0,98.0,55.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),510,0.19672131147540983,0.0,0.22641509433962265,0.0,0.21052631578947367,0.0,159.0,183.0
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),lodo,Leave-one-day-out (Apr11-Apr13),511,0.38697318007662834,0.0,0.25699745547073793,0.0,0.308868501529052,0.0,393.0,261.0
